s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member
https://golemlab.eu/graph/27960704,55,#2,"You were always #1 in JUNGKOOK’s book. As long as he was next to you, #2 was fine. #2 was home. Then, you fall in love. And all of a sudden, #2 was hell on earth. What does he have to do to become your #1? Jeon Jungkook x reader x Kim Taehyung - COMPLETED ONE-SHOT PG13 & up - generally wholesome with some sexual tension College, energetic, pro gamer JK Older, female reader (age & ethnicity not specified) Fluff, drama, angst, pining, unrequited love Best friends to lovers with bumps along the way",2020-12-08,8246.0,Teen And Up Audiences,F/M,Completed,Best Friends | Cute Jeon Jungkook | Drama & Romance | Falling In Love | Fluff | Fluff and Angst | Fluff and Hurt/Comfort | Friends to Lovers | Friendship/Love | Gamer Jeon Jungkook | Gaming | Idiots in Love | Jeon Jungkook Needs a Hug | Jeon Jungkook is Bad at Feelings | Jeon Jungkook is Whipped | Jeon Jungkook-Centric | Kim Taehyung | V is Bad at Feelings | Love Confessions | Male-Female Friendship | Not Actually Unrequited Love | Romance | Romantic Friendship | Tooth-Rotting Fluff | Unrequited Crush | Unrequited Love,"Jeon Jungkook/Reader, Kim Taehyung | V/Reader",jungkook
https://golemlab.eu/graph/17718290,55,Aisles,"what do you do when the only one you want is the one person you can’t have? silently pine over him for years, of course.",2019-02-09,8120.0,Explicit,F/F,Completed,Angst | College | Slow Burn | Smut,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader",jungkook
https://golemlab.eu/graph/25420024,55,My beautiful flower || BTS jimin x baby reader,"I stared at the beautiful baby in my arms  cradling her, her one smile can bring so many  colors inside my dark heart. she kept smiling at me making my heart melt like a ice, she is my beautiful flower a blessing to my shattered heart. she was my healing to my broken heart but whatever I feel for her is forbidden because she is my own MATE'S CHILD jiminx baby reader lot of fluffy moments as well as angst too",2020-07-21,50852.0,Teen And Up Audiences,F/M,In-Progress,Alpha Jeon Jungkook | Alpha Min Yoongi | Suga | Alternate Universe - Wolves | Beta Park Jimin (BTS) | Male Rivals (Yandere Simulator) | Obsession | Obsessive Behavior | Possessive Behavior | Yandere Jeon Jungkook,"Jeon Jungkook/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/14067498,55,,,,,,,,,,jungkook
https://golemlab.eu/graph/19297780,55,,,,,,,,,,jungkook
https://golemlab.eu/graph/15308526,55,the heart of winter,"He is winter itself and in the end, he knows he will do anything to protect what he holds most dear - even if that means sacrificing his own life.",2018-07-16,18026.0,Teen And Up Audiences,F/M,Completed,Angst | Romance,"Jeon Jungkook/Reader, Kim Taehyung | V/Reader Series: Winter Court Series [7]",jungkook
https://golemlab.eu/graph/21721312,55,Across the room,You and your boyfriend are at an event. During the long boring welcoming speech your minds can’t help but think back at the previous night of the two of you together… and neither can you take your eyes off of each other no matter where the other stands in the room…,2019-12-09,2965.0,Mature,F/M,Completed,Bottom Jeon Jungkook | Car Sex | Desperation | Party | Power Bottom Jeon Jungkook | Riding | Rough Sex | Semi-Public Sex | Sexting | Smut | Top Jeon Jungkook,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/27983700,54,Scenarios | Waking Them Up,Reactions to you waking them up.,2020-12-10,2021.0,General Audiences,F/M,Completed,BTS fluff | bts reactions | bts scenarios,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader Series: BTS | Scenarios & Reactions [1]",jungkook
https://golemlab.eu/graph/10610757,54,24 HOURS,"It was your birthday, the one day you waited for a long time after your relationship with Jungkook became official. You had everything planned, but it seemed like it was not going to go your way.",2017-04-19,3881.0,Not Rated,F/M,Completed,Drabble | Fluff | Fluff and Angst | Oneshot,"Jeon Jungkook/Reader, Jeon Jungkook/You",jungkook
https://golemlab.eu/graph/15053360,54,frost flower,"The world is dipped in starlight and ice, the gelid air a welcome embrace as you step forward into his arms, at peace if only for a minute. Because this - it is fleeting. A moment of peace; an ember in a court of winter.",2018-06-25,8009.0,Teen And Up Audiences,F/M,Completed,Angst | Fae & Fairies | Romance,"Jeon Jungkook/Reader, Kim Taehyung | V/Reader Series: Winter Court Series [6]",jungkook
https://golemlab.eu/graph/25226107,54,1-800-Chaos,"You just wanted to tease your boyfriend and get yourself some phone sex, so how did things go so wrong, yet so right?",2020-07-12,27944.0,Explicit,F/M,Completed,Choking | Cunnilingus | Fluff and Smut | Grinding | Infidelity | Phone Sex | Riding,"Jeon Jungkook/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/35605759,54,Cosy,You blackmail your roommate Jungkook into coming along to your family Christmas party so you can pretend you aren't the only single over 20 left.,2021-12-09,2804.0,Explicit,F/M,Completed,Biting | Christmas | Christmas Party | Cocky Jeon Jungkook | Fake/Pretend Relationship | Friends to Lovers | Jeon Jungkook is Whipped | Love Bites | Marking | Roommates | f2l,"Jeon Jungkook/Reader, Jeon Jungkook/You Series: Hoe-lidays 2021 [4]",jungkook
https://golemlab.eu/graph/12924702,54,Collection of OneShots,My collection of BTS related oneshots.,2017-12-05,12824.0,Not Rated,F/M,In-Progress,11:11 | Birthday | Break Up | Chef Kim Seokjin | Jin | Cuddles | Cute Min Yoongi | Suga | Dancer Park Jimin | Detectives | Fluff | Hanahaki Disease | Idols | Letters | Police Officer Kim Seokjin | Jin | Police Officer Min Yoongi | Suga | Psychiatric AU | Wishes | asylum AU | imagine | oneshots,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | Rap Monster/Reader, Kim Seokjin | Jin/Min Yoongi | Suga, Kim Seokjin | Jin/Park Jimin, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Park Jimin, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/23801632,54,Practice Room,Jungkook decides to let his brothers watch as he makes his kitten unravel...,2020-04-23,2058.0,Explicit,F/M,Completed,Dom/sub Undertones | Exhibitionism | Kinky | Plot What Plot/Porn Without Plot | Vaginal Sex | Voyeurism,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/21860926,54,Chaos in Seven Kingdoms,"Lilac, or what they call, the ‘Prophecy Seeker’. Everyone calls the creature that has the most glowing lights of purple orbs, the hair is shiny silver, and will fullfill the prophecies of every kingdom and will bring endless luck and fortune. However, that creature was unfortunately described as you, the only one and only in the world that is perfect fit for the description. Until one day, One by one, you were suddenly getting the attention of Seven Handsome Princes. And all hell lose as the fight begins. - But Nope, You’re not going to bring yourself in this situation, no, you’re not going to be with them, nope, not today, but maybe next year.",2019-12-24,4368.0,Explicit,F/M,In-Progress,Alternate Universe - Magic | Alternate Universe - Royalty | Alternative Universe - Kingdom | Fluff and Smut | Friends to Lovers | Jeon Jungkook & Park Jimin are Siblings | Kim Taehyung | V is Whipped | Magical Realism | OT7 | Possessive Behavior | Prince Jeon Jungkook | Prince Jung Hoseok | J-Hope | Prince Kim Namjoon | RM | Prince Kim Seokjin | Jin | Prince Kim Taehyung | V | Prince Min Yoongi | Suga | Prince Park Jimin (BTS) | Prophecy | Royalty | Tooth-Rotting Fluff | Top Jeon Jungkook | Top Jung Hoseok | J-Hope | Top Kim Seokjin | Jin | Top Min Yoongi | Suga | Yandere | mistaken,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/23659000,54,To The Gods (A BTS Fanfic),"I never knew where I came from, my parents told me they found me in a temple of the gods when I was just a baby. I loved my parents with my whole heart, and was so thankful  that they treated me as their own. One year, disaster struck our town. Between the crops burning, an earthquake destroying many structures and killing many, and illnesses plaguing one corner after another, the town believed someone angered the gods and the only way to appease them was to sacrifice someone.   When I was chosen as the sacrifice, I expected to die in the temple. The last thing I expected was to awake on Mount Olympus face to face with the gods. ! Warning: Contains Adult Content Including Smut !",2020-04-15,2120.0,Explicit,F/M,In-Progress,Greek gods | Hoseok is Helios | Jimin is Apollo | Jin is Dionysus | Jungkook is Ares | Namjoon is Zeus | Taehyung is Poseidon | Yoongi is Hades | greek mythology inspired,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader, Reader - Relationship",jungkook
https://golemlab.eu/graph/23811445,54,Anti-Hero,"in search of wine at a party that’s so not your scene, you run into Jungkook, the quiet weeb from your film class, and become determined to learn just how much he lives up to his big reputation.",2020-04-23,12267.0,Explicit,F/M,In-Progress,(brief F receiving) | Alternate Universe - College/University | Biting | College | Creampie | Dom Jeon Jungkook | Dom/sub Undertones | Eventual Smut | Fluff | Hair-pulling | Kink Negotiation | Light Sadism | Making Out | Marking | Masochism | Naked Cuddling | Neck Kissing | Oral Sex | Rough Sex | Scratching | Sex | Smut | Spanking | love that for her | the smut is lowkey soft bc theyre whipped for each other already,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/38764950,54,Yandere BTS x Reader,"""I became a psychopath because of you but it's not so bad, though. Perhaps my nerves are not fine but where you are going to be tomorrow is a big mystery. Do not try to get out of here, the trap is closed."" - Yandere Song, MiatriSs Cross-posted from my tumblr, shumidehiro!",2022-05-03,14986.0,Teen And Up Audiences,F/M,In-Progress,Angst | Angst and Tragedy | Angst with a Happy Ending | Cannibalism | Death | Emotional Manipulation | Fluff and Angst | Manipulation | Manipulative Relationship | Mind Manipulation | Minor Character Death | Non-Graphic Violence | Obsessive Behavior | Possessive Behavior | Threats of Violence | Tragedy | Violence | Yandere,"Jeon Jungkook/Reader, Jeon Jungkook/You, Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You, Kim Namjoon | RM/Reader, Kim Namjoon | RM/You, Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You, Kim Taehyung | V/Reader, Kim Taehyung | V/You, Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",jungkook
https://golemlab.eu/graph/24013909,54,tempo,After having a hard day at work you trudge to your boyfriends house through the rain and he knows just the right way to make you feel better.,2020-05-05,3750.0,Mature,F/M,Completed,Choking | Multiple Orgasms | Oral Sex | Overstimulation | Sex on Furniture,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/39996807,53,Covert Affairs,"“There you are, darling! I’ve been looking everywhere for you,” his smooth voice purrs. It’s been a few years, but you recognize him immediately, glancing at the tiny mole beneath his mouth as he grins. His dark hair is slicked back, but there’s that swoop again, cascading into his warm eyes. “Come on, let’s give everyone a show.” His right arm is around your waist before you can react, left hand taking yours. And he steers you away from the target as he leads you into the tango. ***** The five times you cross paths with legendary spy Jeon Jungkook.",2022-07-01,4267.0,Explicit,F/M,Completed,Alternate Universe - Modern Setting | Alternate Universe - Spies & Secret Agents | Angst | Bantering | Cunnilingus | Dirty Dancing | Drinking | Enemies to Lovers | Groping | Hand to Hand Combat | Jeon Jungkook is Patient | Jeon Jungkook is Trying His Best | Jeon Jungkook is a Tease | Kissing | Love Bites | Mentions of War | Smut | Tango | Unprotected Sex | allusions to torture (interrogation) | features a very charming jungkook in a tuxedo | mentions of blood and bruises | weapons - guns,"Jeon Jungkook/Reader, Jeon Jungkook/You",jungkook
https://golemlab.eu/graph/16916517,53,insomnia,"Waking up from the same nightmare you’ve had for weeks, Jungkook helps calm you down and makes you feel relaxed.",2018-12-09,3121.0,General Audiences,F/M,Completed,Boyfriend!Jungkook | Fluff,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/24479203,53,Chocolate Ganache,"Your boyfriend tries to make your birthday perfect. He thinks he's ruined it, but you still got what you wanted.",2020-05-31,2067.0,Explicit,F/M,Completed,Birthday Smut | Dirty Talk | Sex and Chocolate | dom!jungkook | long haired kook ruins us all lets be real,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/20656403,53,BTS - How they would react to you being a virgin / taking your virginity,Our opinions only Find our full masterlist on tumblr here: https://insfiringyou.tumblr.com/post/186757079501/bts-complete-masterlist,2019-09-15,1754.0,Mature,F/M,Completed,Sex | Virginity | virgin,"Jeon Jungkook/Reader, Jeon Jungkook/You, Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You, Kim Namjoon | RM/Reader, Kim Namjoon | RM/You, Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You, Kim Taehyung | V/Reader, Kim Taehyung | V/You, Min Yoongi | Suga/Reader, Min Yoongi | Suga/You, Park Jimin & You, Park Jimin (BTS)/Reader Series: BTS lists (most to least, best to worst etc.) [41]",jungkook
https://golemlab.eu/graph/28062168,53,Scenarios | Pillowtalk,Sweet (& some comfort-angst) conversations while in bed.,2020-12-14,2856.0,General Audiences,F/M,In-Progress,BTS fluff | bts scenarios,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader Series: BTS | Scenarios & Reactions [2] | Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader Series: Scenarios & Reactions [1]",jungkook
https://golemlab.eu/graph/22755391,53,BTS DRABBLES/SCENARIOS/REQUESTS,A collection of drabbles staring various member/reader pairings and can be read in any order! NSFW 18+ content originally posted to my tumblr here .,2020-02-16,6404.0,Explicit,F/M,In-Progress,Drabbles | Oral Sex | PWP | Sex | Smut,"Jeon Jungkook/Reader, Jeon Jungkook/You, Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You, Kim Namjoon | RM/Reader, Kim Namjoon | RM/You, Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You, Kim Taehyung | V/Reader, Kim Taehyung | V/You, Min Yoongi | Suga/Reader, Min Yoongi | Suga/You, Park Jimin (BTS)/Reader, Park Jimin (BTS)/You",jungkook
https://golemlab.eu/graph/33437641,53,Charming,"Prince Jungkook was as infuriating as he was beautiful. In line to one day be king, he requested your guidance in the ways of his people. In turn he will make you laugh, give your family fine gifts, and become an invaluable friend. Unfortunately, he will also make you fall in love with him. But the most unfortunate thing of all was his betrothal...to Snow White ** This is exactly the same as my Jin version of Charming. I did one with Jungkook as an experiment on Tumblr and decided to repost it here.",2021-08-23,37080.0,Teen And Up Audiences,F/M,Completed,Alternate Universe - Snow White Fusion | Angst | Angst with a Happy Ending | Eventual Happy Ending | Eventual Romance | Fluff | Fluff and Angst | Happy Ending | Inspired by Disney | Romance | Romantic Fluff | Snow White Elements | Soft Jeon Jungkook | Suicide Attempt | Sweet Jeon Jungkook,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/40428633,53,Teach You,"Jungkook asks Namjoon for help with a delicate subject. Once you find out what it is, you have to offer your help.",2022-07-20,14544.0,Explicit,F/M,Completed,Sexual Inexperience | Threesome - F/M/M,"Jeon Jungkook/Reader, Kim Namjoon | RM/Reader",jungkook
https://golemlab.eu/graph/32910466,53,Taking Over You,"desperate to pay off your student debts in order to graduate, you took up on the offer of your friend to become her aunt’s personal assistant over summer break but you gained more than what you bargained for when the past that you had thought you escaped from suddenly showed up and haunted you in ways worse than he ever did before. [cross posted on tumblr: go1denjeon]",2021-07-30,3830.0,Explicit,F/M,In-Progress,Yandere Idol Jungkook | Yandere Jeon Jungkook | yandere jungkook,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/12010428,53,birthday boy,“Happy birthday baby.”,2017-09-05,782.0,Mature,F/M,Completed,Blow Jobs | Dirty Talk | Smut,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/41219940,53,Babygirl,Your boyfriend claims the outfit was just for a TikTok - until you realize you're both very into it.,2022-08-23,5093.0,Explicit,F/M,Completed,Come Eating | Cute Jeon Jungkook | Daddy Kink | Feminization | Genderfuckery | Jungkook in a Skirt | Kink Discovery | Pet Names | Praise Kink | Virginity Roleplay,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/32136415,53,Marked,"""That mark... it means you're one of us... Y/N L/N."" ~~~ Demons exist. They hunt and kill, feeding on the weak and innocent. You're marked. You're meant to stop them, and you thought you were the only Hunter left in the world... until you met him. ~~~ Jeon Jungkook x Reader demon hunting au",2021-06-23,80946.0,Mature,F/M,Completed,Alternate Universe - Angels & Demons | Alternate Universe - Supernatural Elements | Angst and Fluff and Smut | Cute | Cute Park Jimin (BTS) | Demons | Eventual Romance | Eventual Smut | Fantasy | Heavy Angst | Hunters & Hunting | I Don't Even Know | I'm Going to Hell | Inspired by Shadowhunters (TV) | Jealous Jeon Jungkook | Jeon Jungkook & Kim Taehyung | V are Best Friends | Jeon Jungkook & Park Jimin are Best Friends | Jeon Jungkook is Bad at Feelings | Jeon Jungkook is So Done | Romance | Rough Oral Sex | Rough Sex | Shower Sex | Smut | Vaginal Sex,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/37812526,53,bts as kinks,bts as kinks,2022-03-18,6785.0,Explicit,F/M,Completed,,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/6333088,53,I See Galaxies In Your Eyes,After a series of dreams that leaves Jungkook screaming and in tears he writes to the girl he is having these dreams about explaining everything to her.,2016-03-23,9393.0,Teen And Up Audiences,F/M,Completed,Character Death In Dream | Fluff | OT7 | reader au | slight angst,Jeon Jungkook/Reader Series: BTS x Reader [2],jungkook
https://golemlab.eu/graph/7710451,53,Peanut Gallery,Jungkook's friends team up to surprise him for his birthday! What's the surprise? You!,2016-08-08,2786.0,General Audiences,F/M,Completed,First Kiss | Kookie's the main guy | all the others are just there for support | lots of fluff,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/11172585,53,strokes of serendipity,"he was too good for me, i knew it, and so did he. (or; jeon jungkook fucks up, but that's okay... right?)",2017-06-11,4895.0,Mature,F/M,Completed,bts festa 2017 | i swear i write okay stuff... maybe | i'm trying so hard to write aesthetically pleasing books but i keep failing like the shit that i am | jeon jungkook day | jungkook is so beautiful | why do i even write angst i'm so bad at this,Jeon Jungkook/Reader Series: We crave the things we'll never have [6],jungkook
https://golemlab.eu/graph/21825787,52,Off Limits,You and Jungkook had one rule: no sex the night before a show. That is until he breaks after a difficult performance.,2019-12-17,2464.0,Explicit,F/M,Completed,Baby Boy Jeon Jungkook | Dom/sub | Dom/sub Play | Light Dom/sub | Multiple Orgasms | Noona Kink | Orgasm Denial,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/8545729,52,Error (Jungkook X Reader Fic),"She died at 8:36 on a Wednesday night. I wasn’t allowed in the room when she finally gave up. It had been a long, painful two years for her. I had done everything in my power to make sure she enjoyed the time we had together. But when I lost my job, things had taken a turn for the worst. I couldn’t pay for her treatment or her pills. I had to watch her slowly die.",2016-11-13,1380.0,Not Rated,F/M,Completed,Angst | Angst with a Happy Ending | BTS One shot | BTS Preferences | Preferences | Robot AU!,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/34205161,52,Daddy Issues,,2021-10-01,4924.0,Mature,F/M,In-Progress,CEO Jeon Jungkook | Co-workers | Cunnilingus | Dubious Consent | Lawyer Kim Namjoon | RM | Manipulation | Non-Consensual Touching | Pseudo-Incest | Rape/Non-con Elements | Smut | Spit Kink | Step-Sibling Incest | Yandere | Yandere Bangtan Boys | BTS | Yandere Jeon Jungkook | Yandere Kim Namjoon | RM,"Jeon Jungkook/Reader, Jeon Jungkook/You, Kim Namjoon | RM/Reader, Kim Namjoon | RM/You",jungkook
https://golemlab.eu/graph/6787189,52,SHHHHH,Be quiet! You're in a library,2016-05-08,1807.0,Mature,Gen,Completed,Fluff | Humor | Libraries | Library Sex | Smut,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/26955052,52,My Time,"It's been the longest, worst week of recent memory. You come home wanting calm and comfort from your boyfriend Jeon Jungkook. Instead he gives you the best kind of hard time.",2020-10-11,4906.0,Mature,F/M,Completed,Erotic | Finger play | Light Bondage | Orgasms | Sensuality | Slow Burn | Strip Tease | cum | cumming | mild edging | sexy talk,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/27442636,52,Sonder,You and Jungkook go on your first date. How will it go?,2020-11-08,2313.0,Explicit,F/M,Completed,Date Night | Emotional | Fingering | Kissing | Memories | Oral Sex | Reader-Insert | Smut | doubts,"Jeon Jungkook/Reader, Jeon Jungkook/You Series: RED [7]",jungkook
https://golemlab.eu/graph/30309675,52,Tell Me What You Want,"You work as a camera person for Bangtan and somehow have become their friends. You're scared to lose them all, because you've fallen in love with who they are as people and they make you feel so happy to be a part of their tight knit circle. Jungkook suddenly decides to complicate your relationship, making you question yourself and revealing the lack of self-worth that exists in your day to day.",2021-03-28,4920.0,Explicit,F/M,In-Progress,Anxiety | Comeplay | Depression | Explicit Language | Explicit Sexual Content | Fat Shaming | Insecurity | Light Angst | Reader Is Older | Self-Esteem Issues | Self-Worth Issues | reader is chubby,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/21735490,52,when we were young,"returning to the sleepy seaside town you grew up in is the last thing you want to do, and the promise of seeing your long-time crush jungkook is the only thing keeping you going. when you fail once more to tell him how you really feel, you're left with no other choice but to accept the help of your long-time enemy and general pain in the ass, taehyung, to get jungkook to notice you, with surprising consequences for everyone involved.",2019-12-09,6167.0,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Surfers | Enemies to Friends to Lovers | Eventual Smut | Fake/Pretend Relationship | Fluff and Humor | Light Angst,"Jeon Jungkook/Reader, Kim Taehyung | V/Reader",jungkook
https://golemlab.eu/graph/29786931,52,redamancy - sequel to stubborn love,"redamancy (n.) the act of loving the one who loves you; a love returned in full. battling with your overwhelming desire and love for the man you cannot have, you try to play the role as the dutiful wife and mother-to-be. but even jungkook struggles with the secrets building between the two of you, and the unspoken question of the true paternity of your unborn child, and the assumed heir to the throne...",2021-03-01,17914.0,Explicit,F/M,Completed,Angst | Bodyguard Jeon Jungkook | Infidelity | Modern Royalty | Romance | Smut,Jeon Jungkook/Reader Series: stubborn love & redamancy (sequel) [2],jungkook
https://golemlab.eu/graph/17293076,52,BTS - How they would touch your breasts / who enjoys breasts the most (Most to Least),"Our opinion only This is part of our lists series (most to least, best to worst etc.)",2019-01-04,1426.0,Explicit,F/M,Completed,Breast Play | Nipple Play,"Jeon Jungkook/Reader, Jeon Jungkook/You, Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You, Kim Namjoon | RM/Reader, Kim Namjoon | RM/You, Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You, Kim Taehyung | V/Reader, Kim Taehyung | V/You, Min Yoongi | Suga/Reader, Min Yoongi | Suga/You, Park Jimin (BTS)/Reader, Park Jimin (BTS)/You Series: BTS Complete Masterlist [38]",jungkook
https://golemlab.eu/graph/26723278,52,neutral territory,"at 104 years old, kim seokjin has had nothing but time to perfect his patience. if only jeon jungkook weren’t so hellbent on testing it.",2020-09-30,2081.0,Teen And Up Audiences,F/M,Completed,Jealousy | Possessiveness | Vampire Jin | Werewolf Jk | based off that one scene in eclipse | ok yes this is a twilight au,"Jeon Jungkook/Reader, Kim Seokjin | Jin/Reader",jungkook
https://golemlab.eu/graph/21230171,52,Jeon Jungkook Individual Masterlist,Jeon Jungkook Masterlist! Enjoy!,2019-10-29,3939.0,Not Rated,F/M,In-Progress,ABO dynamics | Angst | BTS Mafia AU | BTS Yandere Jeon Jungkook | Breakup | Cheating | Hurt/Comfort | Hybrid AU | Nesting | Soulmate AU | Yandere | Yandere Jeon Jungkook | bts split personality au | crazy jungkook | mafia | split personality,Jeon Jungkook/Reader Series: BTS Imagines (Individual Masterlist) [7],jungkook
https://golemlab.eu/graph/6381142,52,Spider,"Type: Scenario Pairing: Jungkook, You Genre: Fluff Words: 606",2016-03-28,605.0,General Audiences,F/M,Completed,One Shot | Scenario | imagine,Jeon Jungkook/Reader Series: Scenarios [16],jungkook
https://golemlab.eu/graph/26647807,52,Hearts Like Paper,"Trying to work through complicated feelings over miscarrying a pregnancy you initially weren't sure you'd keep, you join a grief group. Over terrible coffee, you meet a man who's lost his best friend, and he helps more than the meetings as you discover it's not just misery that loves Jungkook's company.",2020-09-25,9448.0,Explicit,F/M,Completed,Grief/Mourning | Healing | Healing Sex | Hurt/Comfort | Jeon Jungkook is a Sweetheart | Oral Sex | Smut | Vaginal Fingering | Vaginal Sex,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/23794735,52,it only takes a moment,"your job as a EVE, is to locate vegetation so that humans may be able to live on EARTH again. unfortunately, this mission has changed with the presence of Jeong-guk, a WALL-E android.",2020-04-22,6916.0,Mature,F/M,Completed,Alternate Universe - Dystopia | Angst | Dystopia | Fluff | Imminent Death | Reader is a Robot | References to Sex Work | Sex Mentions | WALL-E (2008) References | and jk is a robot too | injuries | jk is the softest boi | literally reader is eve | soft | this is literally an au but set in wall-e world,"Jeon Jungkook/Reader, Jeon Jungkook/You",jungkook
https://golemlab.eu/graph/16140116,52,Do Me A Favor,Jungkook needs a little favor from his best friend...,2018-09-30,2070.0,Explicit,F/M,Completed,Best Friend Jungkook | Degradation | Degrading kink | Dirty Talk | Dom Jungkook | Non Penetrative Sex | Smut | bts - Freeform | bts exists but wo kookie | bts smut | handjob,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/28775529,52,his service,"you return to your kingdom when your betrothed suddenly dies, and the only comfort you can find in a court that no longer feels like home is a certain knight.",2021-01-15,9280.0,Explicit,F/M,Completed,Age Difference | Alternate Universe - Historical | Angst | Bullying | Depression | Drinking | Loss of Virginity | One Shot | Smut | Swearing | Unrequited Love,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/16667821,52,Worthwhile,"His blood was boiling, it was on fire. His veins were swimming with displeasure. His head was soaring, reeling at all the things that wanted, to happen, that needed to happen. He did not want Wonho to touch her, look at her, be with her any longer. There must be something he could do.",2018-11-19,5920.0,Explicit,F/M,Completed,Abuse | Alcohol | Black Eye | Breaking and Entering | Bruises | Death | Drinking | Emotional | Emotional/Psychological Abuse | Fighting | Fights | Gore | Killing | Mentions of Death | Mentions of Rape | Physical Abuse | Punching | Rape | Stabbing | Stalking,"Jeon Jungkook/Reader, Shin Hoseok | Wonho/Reader",jungkook
https://golemlab.eu/graph/15647226,51,Bad Day (M),Jungkook needs to let out his frustrations.,2018-08-11,3625.0,Mature,F/M,Completed,,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/27663499,51,Dangerous Game,"Seokjin gifts the two of you a fruitcake and you come up with something to do with the gift other than regifting it to Yoongi, as Jungkook had planned on doing.",2020-11-22,2140.0,Mature,F/M,Completed,Fluff and Humor | Fluff and Smut | Fruitcake | Mario Kart References | Shameless Smut | Smut,Jeon Jungkook/Reader,jungkook
