s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,non-canonical_tags,bts_tags,bts_tags_masked,title_masked,summary_masked,text_masked,tags_masked,summary_flagged,tags_flagged
https://golemlab.eu/graph/10856508,Sweet Talker,A few late night texts leads do something a little more fun.,2017-05-08,2717,Mature,F/M,Completed,69,hoseok,Hint of Angst | Phone Sex | Smut,Jung Hoseok | J-Hope/Reader,"['Hint of Angst', 'Phone Sex', 'Smut']","['Phone Sex', 'Smut']",[],[],[],sweet talker,a few late night texts leads do something a little more fun.,sweet talker [SEP] a few late night texts leads do something a little more fun.,"phone sex, smut",False,False
https://golemlab.eu/graph/14460423,The So Called Sunshine,"No don't! Please…” “Ooh, baby girl, we're gonna have some fun~” In which J-Hope rapes an innocent girl in the dance studio",2018-04-28,2296,Mature,F/M,Completed,69,hoseok,,Jung Hoseok | J-Hope/You,[],[],[],[],[],the so called sunshine,"no don't! please…” “ooh, baby girl, we're gonna have some fun~” in which [MEMBER] rapes an innocent girl in the dance studio","the so called sunshine [SEP] no don't! please…” “ooh, baby girl, we're gonna have some fun~” in which [MEMBER] rapes an innocent girl in the dance studio",,False,True
https://golemlab.eu/graph/19318240,No plan,"there was no plan to this, and that's what got you to the end",2019-06-23,2504,Explicit,F/M,Completed,69,hoseok,Fluff and Angst | Friends With Benefits | Shower Sex | Smut | hobi is actually really cute | the angst that comes with that,Jung Hoseok | J-Hope/Reader,"['Fluff and Angst', 'Friends With Benefits', 'Shower Sex', 'Smut', 'hobi is actually really cute', 'the angst that comes with that']","['Fluff and Angst', 'Friends With Benefits', 'Shower Sex', 'Smut']",[],[],[],no plan,"there was no plan to this, and that's what got you to the end","no plan [SEP] there was no plan to this, and that's what got you to the end","fluff and angst, friends with benefits, shower sex, smut",False,False
https://golemlab.eu/graph/21975868,Sleigh Bells Ring,"This Christmas is going to be different than usual; it’s you first spent with Hoseok and his daughters while living with them. You’re not sure who’s more excited though, you or Hoseok.",2019-12-26,10160,Teen And Up Audiences,F/M,Completed,69,hoseok,Christmas AU | Christmas fic | Dad Hoseok | Parent AU,Jung Hoseok | J-Hope/Reader Series: The Bells Series [2],"['Christmas AU', 'Christmas fic', 'Dad Hoseok', 'Parent AU']",[],"['Christmas AU', 'Dad Hoseok', 'Parent AU']",[],"['christmas au', 'dad [MEMBER]', 'parent au']",sleigh bells ring,"this christmas is going to be different than usual; it’s you first spent with [MEMBER] and his daughters while living with them. you’re not sure who’s more excited though, you or [MEMBER].","sleigh bells ring [SEP] this christmas is going to be different than usual; it’s you first spent with [MEMBER] and his daughters while living with them. you’re not sure who’s more excited though, you or [MEMBER].","christmas au, dad [member], parent au",False,False
https://golemlab.eu/graph/26647123,e2l!hoseok (commission #2),you and your annoying classmate hoseok are forced together on a crowded bus,2020-09-25,1801,Teen And Up Audiences,F/M,Completed,69,hoseok,Alternate Universe - College/University | Enemies to Lovers | Flirty Jung Hoseok | J-Hope,Jung Hoseok | J-Hope/Reader Series: commissions [2],"['Alternate Universe - College/University', 'Enemies to Lovers', 'Flirty Jung Hoseok', 'J-Hope']","['Alternate Universe - College/University', 'Enemies to Lovers']","['Flirty Jung Hoseok', 'J-Hope']",[],"['flirty [MEMBER]', '[MEMBER]']",e2l![MEMBER] (commission #2),you and your annoying classmate [MEMBER] are forced together on a crowded bus,e2l![MEMBER] (commission #2) [SEP] you and your annoying classmate [MEMBER] are forced together on a crowded bus,"alternate universe - college/university, enemies to lovers, flirty [member], [member]",False,False
https://golemlab.eu/graph/13573191,Pied Piper,"You weren't the type of person to go out partying, and even less the type of person to hook up with a complete stranger, but… this place, and him… it felt like a drug you couldn't resist.",2018-02-04,5178,Explicit,F/M,Completed,68,hoseok,Bangtan boys smut | Drugs mention | Hook Up | Jung Hoseok smut | One Night Stand | Oneshot | Smut | alcohol mention | bangtan boys - Freeform | bts - Freeform | bts fanfic | bts smut | club | explicit - Freeform | hoseok - Freeform | jung hoseok - Freeform,Jung Hoseok | J-Hope/Reader,"['Bangtan boys smut', 'Drugs mention', 'Hook Up', 'Jung Hoseok smut', 'One Night Stand', 'Oneshot', 'Smut', 'alcohol mention', 'bangtan boys - Freeform', 'bts - Freeform', 'bts fanfic', 'bts smut', 'club', 'explicit - Freeform', 'hoseok - Freeform', 'jung hoseok - Freeform']",['Smut'],"['Hook Up', 'One Night Stand', 'Oneshot']",[],"['hook up', 'one night stand', 'oneshot']",pied piper,"you weren't the type of person to go out partying, and even less the type of person to hook up with a complete stranger, but… this place, and him… it felt like a drug you couldn't resist.","pied piper [SEP] you weren't the type of person to go out partying, and even less the type of person to hook up with a complete stranger, but… this place, and him… it felt like a drug you couldn't resist.","smut, hook up, one night stand, oneshot",False,False
https://golemlab.eu/graph/24366709,What Are Friends For,"it was a known fact that an effect testosterone has on some people includes being horny; thankfully, you have a friend to help you out",2020-05-25,2101,Mature,M/M,Completed,68,hoseok,Aftercare | Alternate Universe - Not K-Pop Idols | Alternate Universe - Roommates/Housemates | Daddy Kink | Fluff and Smut | Friends With Benefits | Gay | Masturbation | Masturbation in Shower | Mentions of Sex Toys | Nipple Play | Over stimulation | Roommates | Shower Sex | Smut | Trans Male Character | Transgender | Transgender Reader - Freeform,Jung Hoseok | J-Hope/Reader,"['Aftercare', 'Alternate Universe - Not K-Pop Idols', 'Alternate Universe - Roommates/Housemates', 'Daddy Kink', 'Fluff and Smut', 'Friends With Benefits', 'Gay', 'Masturbation', 'Masturbation in Shower', 'Mentions of Sex Toys', 'Nipple Play', 'Over stimulation', 'Roommates', 'Shower Sex', 'Smut', 'Trans Male Character', 'Transgender', 'Transgender Reader - Freeform']","['Aftercare', 'Alternate Universe - Not K-Pop Idols', 'Alternate Universe - Roommates/Housemates', 'Daddy Kink', 'Fluff and Smut', 'Friends With Benefits', 'Gay', 'Masturbation', 'Masturbation in Shower', 'Nipple Play', 'Roommates', 'Shower Sex', 'Smut', 'Trans Male Character', 'Transgender']",['Transgender Reader - Freeform'],[],['transgender reader - freeform'],what are friends for,"it was a known fact that an effect testosterone has on some people includes being horny; thankfully, you have a friend to help you out","what are friends for [SEP] it was a known fact that an effect testosterone has on some people includes being horny; thankfully, you have a friend to help you out","aftercare, alternate universe - not k-pop idols, alternate universe - roommates/housemates, daddy kink, fluff and smut, friends with benefits, gay, masturbation, masturbation in shower, nipple play, roommates, shower sex, smut, trans male character, transgender, transgender reader - freeform",False,False
https://golemlab.eu/graph/8381023,Not Fair,In your job you met people in wheelchairs everyday. But none of them was quite like Jung Hoseok...,2016-10-25,2326,General Audiences,F/M,Completed,67,hoseok,Hoseok is a college student | Hoseok is in a wheelchair | One Shot | but somehow not? | but then again yeah | does this count as angst? | kinda depressing? | my first story on here | you're a physiotherapist,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You","['Hoseok is a college student', 'Hoseok is in a wheelchair', 'One Shot', 'but somehow not?', 'but then again yeah', 'does this count as angst?', 'kinda depressing?', 'my first story on here', ""you're a physiotherapist""]",['One Shot'],[],[],[],not fair,in your job you met people in wheelchairs everyday. but none of them was quite like [MEMBER]...,not fair [SEP] in your job you met people in wheelchairs everyday. but none of them was quite like [MEMBER]...,one shot,False,False
https://golemlab.eu/graph/27672857,Secret Santa,"Hoseok (unfortunately) is stuck with you as his Secret Santa, thanks to club president of SAFE! and best friend, Jimin.  When Hoseok and you aren’t at each other’s throats on the daily, you’re daydreaming and reminiscing of what could have been.  You’re not sure what caused the change in Hoseok, going from potential friend to enemy overnight, but you hope it doesn’t interfere with the Winter Festival in two weeks.",2020-12-05,12795,Explicit,F/M,Completed,67,hoseok,Christmas Fluff | Enemies to Lovers | Friends to Enemies | Light Angst | Secret Santa | Vaginal Sex,Jung Hoseok | J-Hope/Reader,"['Christmas Fluff', 'Enemies to Lovers', 'Friends to Enemies', 'Light Angst', 'Secret Santa', 'Vaginal Sex']","['Christmas Fluff', 'Enemies to Lovers', 'Friends to Enemies', 'Light Angst', 'Secret Santa', 'Vaginal Sex']",[],[],[],secret santa,"[MEMBER] (unfortunately) is stuck with you as his secret santa, thanks to club president of safe! and best friend, [MEMBER].  when [MEMBER] and you aren’t at each other’s throats on the daily, you’re daydreaming and reminiscing of what could have been.  you’re not sure what caused the change in [MEMBER], going from potential friend to enemy overnight, but you [MEMBER] it doesn’t interfere with the winter festival in two weeks.","secret santa [SEP] [MEMBER] (unfortunately) is stuck with you as his secret santa, thanks to club president of safe! and best friend, [MEMBER].  when [MEMBER] and you aren’t at each other’s throats on the daily, you’re daydreaming and reminiscing of what could have been.  you’re not sure what caused the change in [MEMBER], going from potential friend to enemy overnight, but you [MEMBER] it doesn’t interfere with the winter festival in two weeks.","christmas fluff, enemies to lovers, friends to enemies, light angst, secret santa, vaginal sex",False,False
https://golemlab.eu/graph/18102554,I'm Not Him,You have a bad dream of Hoseok cheating on you.,2019-03-13,2336,Explicit,F/M,Completed,67,hoseok,Dirty Talk | Punishment | Spanking | intercourse | petting | slight humiliation,Jung Hoseok | J-Hope/Reader,"['Dirty Talk', 'Punishment', 'Spanking', 'intercourse', 'petting', 'slight humiliation']","['Dirty Talk', 'Punishment', 'Spanking']",[],[],[],i'm not him,you have a bad dream of [MEMBER] cheating on you.,i'm not him [SEP] you have a bad dream of [MEMBER] cheating on you.,"dirty talk, punishment, spanking",False,False
https://golemlab.eu/graph/7272190,whiskey baths,"“darling, you are the sun. and I am just this helpless, lonely little meteor with a deadbeat job and a very, very bad drinking problem.”",2016-06-22,1696,Mature,F/M,Completed,67,hoseok,Implied/Referenced Alcohol Abuse/Alcoholism,Jung Hoseok | J-Hope/Reader Series: Personal Favourites From The Past [7],['Implied/Referenced Alcohol Abuse/Alcoholism'],['Implied/Referenced Alcohol Abuse/Alcoholism'],[],[],[],whiskey baths,"“darling, you are the sun. and i am just this helpless, lonely little meteor with a deadbeat job and a very, very bad drinking problem.”","whiskey baths [SEP] “darling, you are the sun. and i am just this helpless, lonely little meteor with a deadbeat job and a very, very bad drinking problem.”",implied/referenced alcohol abuse/alcoholism,False,False
https://golemlab.eu/graph/14443725,Cirque de Mystère,"Come one, come all to the Cirque de Mystère! Gorge yourselves on sweet treats and greasy food, succeed at our games and admire the view from the ferris wheel before joining us in the Big Top for a wondrous finale filled with surprises, fun and mystery that will take you back in time! Who know what you’ll find in our humble circus?",2018-04-26,11014,Teen And Up Audiences,F/M,Completed,66,hoseok,Circus | Fluff | Magical | Sweet | ringmaster - Freeform,Jung Hoseok | J-Hope/Reader,"['Circus', 'Fluff', 'Magical', 'Sweet', 'ringmaster - Freeform']","['Circus', 'Fluff', 'Sweet']",['Magical'],[],['magical'],cirque de mystère,"come one, come all to the cirque de mystère! gorge yourselves on sweet treats and greasy food, succeed at our games and admire the view from the ferris wheel before joining us in the big top for a wondrous finale filled with surprises, fun and mystery that will take you back in time! who know what you’ll find in our humble circus?","cirque de mystère [SEP] come one, come all to the cirque de mystère! gorge yourselves on sweet treats and greasy food, succeed at our games and admire the view from the ferris wheel before joining us in the big top for a wondrous finale filled with surprises, fun and mystery that will take you back in time! who know what you’ll find in our humble circus?","circus, fluff, sweet, magical",False,False
https://golemlab.eu/graph/11784951,TGIF,"When your gift arrives in the mail the morning of another house party, you know wearing it would only make sense. Especially since it is Hoseok’s favorite color.",2017-08-12,6581,Mature,F/M,Completed,66,hoseok,Dirty Talk | Face-Fucking | Lingerie | Semi-Public Sex | Smut | Spanking | exhibition kink,Jung Hoseok | J-Hope/Reader Series: Escapades [3],"['Dirty Talk', 'Face-Fucking', 'Lingerie', 'Semi-Public Sex', 'Smut', 'Spanking', 'exhibition kink']","['Dirty Talk', 'Face-Fucking', 'Lingerie', 'Semi-Public Sex', 'Smut', 'Spanking']",[],[],[],tgif,"when your gift arrives in the mail the morning of another house party, you know wearing it would only make sense. especially since it is [MEMBER] favorite color.","tgif [SEP] when your gift arrives in the mail the morning of another house party, you know wearing it would only make sense. especially since it is [MEMBER] favorite color.","dirty talk, face-fucking, lingerie, semi-public sex, smut, spanking",False,False
https://golemlab.eu/graph/23771035,Wishful,"It’s too soon to be saying any of this, you think. Too soon and yet— “Will you stay with me for a long time?”",2020-04-21,3499,Mature,F/M,Completed,66,hoseok,Alternate Universe | Alternate Universe - Gangsters | Alternate universe - Mafia | Angst | Bodyguard Jung Hoseok | J-Hope | Fluff | Fluff and Angst | Hurt/Comfort | Jung Hoseok | J-Hope is Whipped | Kim line are brothers | One Shot | Secret Relationship | You're the Maknae,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You Series: Keep Me Safe [2]","['Alternate Universe', 'Alternate Universe - Gangsters', 'Alternate universe - Mafia', 'Angst', 'Bodyguard Jung Hoseok', 'J-Hope', 'Fluff', 'Fluff and Angst', 'Hurt/Comfort', 'Jung Hoseok', 'J-Hope is Whipped', 'Kim line are brothers', 'One Shot', 'Secret Relationship', ""You're the Maknae""]","['Alternate Universe', 'Alternate Universe - Gangsters', 'Angst', 'Fluff', 'Fluff and Angst', 'Hurt/Comfort', 'One Shot', 'Secret Relationship']","['Bodyguard Jung Hoseok', 'J-Hope', 'Jung Hoseok']",[],"['bodyguard [MEMBER]', '[MEMBER]', '[MEMBER]']",wishful,"it’s too soon to be saying any of this, you think. too soon and yet— “will you stay with me for a long time?”","wishful [SEP] it’s too soon to be saying any of this, you think. too soon and yet— “will you stay with me for a long time?”","alternate universe, alternate universe - gangsters, angst, fluff, fluff and angst, hurt/comfort, one shot, secret relationship, bodyguard [member], [member], [member]",False,False
https://golemlab.eu/graph/13192608,I'm Not What They Say,"You spent a night with your partner in your essay project at your house. He's Jung Hoseok; the university's sunshine. You're the university's so called ""slut"" though. (But you're really not.) How would your night with him turn out? ((Pardon my writing skills. This is my first one shot/story ever made lmAO))",2017-12-29,2750,General Audiences,F/M,Completed,66,hoseok,Fluff and Hurt/Comfort | Jung Hoseok | J-Hope is a Little Shit | Jung Hoseok | J-Hope is a Sweetheart | Mentioned Jeon Jungkook | One Shot,Jung Hoseok | J-Hope/Reader,"['Fluff and Hurt/Comfort', 'Jung Hoseok', 'J-Hope is a Little Shit', 'Jung Hoseok', 'J-Hope is a Sweetheart', 'Mentioned Jeon Jungkook', 'One Shot']","['Fluff and Hurt/Comfort', 'One Shot']","['Jung Hoseok', 'Jung Hoseok']",['Mentioned Jeon Jungkook'],"['mentioned [MEMBER]', '[MEMBER]', '[MEMBER]']",i'm not what they say,"you spent a night with your partner in your essay project at your house. he's [MEMBER]; the university's sunshine. you're the university's so called ""slut"" though. (but you're really not.) how would your night with him turn out?","i'm not what they say [SEP] you spent a night with your partner in your essay project at your house. he's [MEMBER]; the university's sunshine. you're the university's so called ""slut"" though. (but you're really not.) how would your night with him turn out?","fluff and hurt/comfort, one shot, mentioned [member], [member], [member]",False,False
https://golemlab.eu/graph/19145314,Perfect,You find Hoseok passed out on your couch one day when you come home from work.,2019-06-09,1348,General Audiences,F/M,Completed,66,hoseok,Cute Jung Hoseok | J-Hope | Domestic Fluff | Fluff without Plot | Jung Hoseok | J-Hope is Whipped | Tooth-Rotting Fluff,Jung Hoseok | J-Hope/Reader,"['Cute Jung Hoseok', 'J-Hope', 'Domestic Fluff', 'Fluff without Plot', 'Jung Hoseok', 'J-Hope is Whipped', 'Tooth-Rotting Fluff']","['Domestic Fluff', 'Fluff without Plot', 'Tooth-Rotting Fluff']","['Cute Jung Hoseok', 'J-Hope', 'Jung Hoseok']",[],"['cute [MEMBER]', '[MEMBER]', '[MEMBER]']",perfect,you find [MEMBER] passed out on your couch one day when you come home from work.,perfect [SEP] you find [MEMBER] passed out on your couch one day when you come home from work.,"domestic fluff, fluff without plot, tooth-rotting fluff, cute [member], [member], [member]",False,False
https://golemlab.eu/graph/14744828,night.,The two of you savor every moment together. Hoseok x Reader,2018-05-24,2256,Mature,F/M,Completed,66,hoseok,Fluff and Smut | Smut | that's all | this is just soft and a lil fluffy with a decent dosage of smut,Jung Hoseok | J-Hope/Reader,"['Fluff and Smut', 'Smut', ""that's all"", 'this is just soft and a lil fluffy with a decent dosage of smut']","['Fluff and Smut', 'Smut']",[],[],[],night.,the two of you savor every moment together. [MEMBER] x reader,night. [SEP] the two of you savor every moment together. [MEMBER] x reader,"fluff and smut, smut",False,False
https://golemlab.eu/graph/10882878,Fuckboy Not A Gentleman,"""He was good looking and I would probably sleep with him if he wasn't such a fuckboy!""",2017-05-11,1324,Explicit,F/M,Completed,65,hoseok,Alternate Universe - College/University | Bathroom Sex | Fuckboy Jung Hoseok | Smut | bangtan boys - Freeform | bts - Freeform | fuckboy j-hope | j-hope - Freeform | jung hoseok - Freeform | kpop,Jung Hoseok | J-Hope/Reader,"['Alternate Universe - College/University', 'Bathroom Sex', 'Fuckboy Jung Hoseok', 'Smut', 'bangtan boys - Freeform', 'bts - Freeform', 'fuckboy j-hope', 'j-hope - Freeform', 'jung hoseok - Freeform', 'kpop']","['Alternate Universe - College/University', 'Bathroom Sex', 'Smut']",['Fuckboy Jung Hoseok'],[],['fuckboy [MEMBER]'],fuckboy not a gentleman,"""he was good looking and i would probably sleep with him if he wasn't such a fuckboy!""","fuckboy not a gentleman [SEP] ""he was good looking and i would probably sleep with him if he wasn't such a fuckboy!""","alternate universe - college/university, bathroom sex, smut, fuckboy [member]",False,False
https://golemlab.eu/graph/13998072,Awakening,"Jung Hoseok is a man with tattered wings. After a devastating loss, he finds himself mourning the man he once was. That is...until something or rather, someone shows him how to fly again...",2018-03-17,13185,Teen And Up Audiences,F/M,Completed,65,hoseok,Alternate Universe | Angst with a Happy Ending | Dancer AU | Fluff | Hoseok Needs a Hug | Implied Sexual Content | Mostly hinted at nothing fullblown | So does Y/N | slight soulmate au | so many feels,Jung Hoseok | J-Hope/Reader,"['Alternate Universe', 'Angst with a Happy Ending', 'Dancer AU', 'Fluff', 'Hoseok Needs a Hug', 'Implied Sexual Content', 'Mostly hinted at nothing fullblown', 'So does Y/N', 'slight soulmate au', 'so many feels']","['Alternate Universe', 'Angst with a Happy Ending', 'Fluff', 'Implied Sexual Content']",['Dancer AU'],[],['dancer au'],awakening,"[MEMBER] is a man with tattered wings. after a devastating loss, he finds himself mourning the man he once was. that is...until something or rather, someone shows him how to fly again...","awakening [SEP] [MEMBER] is a man with tattered wings. after a devastating loss, he finds himself mourning the man he once was. that is...until something or rather, someone shows him how to fly again...","alternate universe, angst with a happy ending, fluff, implied sexual content, dancer au",False,False
https://golemlab.eu/graph/21993700,Coffee Run,A quick coffee run turns into something else once you're back in the car.,2019-12-28,1691,Explicit,F/M,Completed,65,hoseok,Daddy Kink | Dirty Talk | Exhibitionism | Idol boyfriend | Marking | Vaginal Fingering,Jung Hoseok | J-Hope/Reader,"['Daddy Kink', 'Dirty Talk', 'Exhibitionism', 'Idol boyfriend', 'Marking', 'Vaginal Fingering']","['Daddy Kink', 'Dirty Talk', 'Exhibitionism', 'Marking', 'Vaginal Fingering']",[],[],[],coffee run,a quick coffee run turns into something else once you're back in the car.,coffee run [SEP] a quick coffee run turns into something else once you're back in the car.,"daddy kink, dirty talk, exhibitionism, marking, vaginal fingering",False,False
https://golemlab.eu/graph/26796757,Hoseok's Bodyguard,"You are Hoseok’s bodyguard, but you want to give him your body.",2020-10-03,9284,Mature,F/M,Completed,65,hoseok,,Jung Hoseok | J-Hope/Reader,[],[],[],[],[],[MEMBER]'s bodyguard,"you are [MEMBER] bodyguard, but you want to give him your body.","[MEMBER]'s bodyguard [SEP] you are [MEMBER] bodyguard, but you want to give him your body.",,False,True
https://golemlab.eu/graph/26020081,Conch-Blocked,Your boyfriend is a bit off lately. You search for a way to bring the heat in the dog days of summer,2020-08-21,11006,Explicit,F/M,Completed,65,hoseok,Hoseok is not exactly a service sub but likes service | Light Angst | Oral Sex | Reader-Insert | Smut | Vaginal Fingering | at the beach | attempts at dirty talk | communication!!!!! | discussions of sex/sexual desire,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You Series: Sexploration [3]","['Hoseok is not exactly a service sub but likes service', 'Light Angst', 'Oral Sex', 'Reader-Insert', 'Smut', 'Vaginal Fingering', 'at the beach', 'attempts at dirty talk', 'communication!!!!!', 'discussions of sex/sexual desire']","['Light Angst', 'Oral Sex', 'Reader-Insert', 'Smut', 'Vaginal Fingering']",[],[],[],conch-blocked,your boyfriend is a bit off lately. you search for a way to bring the heat in the dog days of summer,conch-blocked [SEP] your boyfriend is a bit off lately. you search for a way to bring the heat in the dog days of summer,"light angst, oral sex, reader-insert, smut, vaginal fingering",False,False
https://golemlab.eu/graph/22729663,Rogue Galaxy,"Smuggler? You're simply upstanding citizens of the Federation who just happen to move goods for clients. And ok maybe you have a rogue AI on board. However, moving contraband across the galaxy becomes a small concern when you meet a strange little girl who just wants to go home.",2020-02-15,24376,Explicit,F/M,Completed,64,hoseok,Action/Adventure | Creampie | Deep Throating | Dirty Talk | Drug Use | Fingering | Hallucinations | Language | Romance | Rough Sex | Sci-Fi | Slight Breath Play | Tentacles | Unprotected Sex | Vaginal Sex | alcohol use (minor | antagonist (stormtrooper-like offscreen) death | exhibitionism/voyeurism | mutual slut calling | not during/before sexual activity) | oral sex (male receiving) | ridged/alien cock | some (consensual) sexual degradation | swearing some action/violence,Jung Hoseok | J-Hope/Reader,"['Action/Adventure', 'Creampie', 'Deep Throating', 'Dirty Talk', 'Drug Use', 'Fingering', 'Hallucinations', 'Language', 'Romance', 'Rough Sex', 'Sci-Fi', 'Slight Breath Play', 'Tentacles', 'Unprotected Sex', 'Vaginal Sex', 'alcohol use (minor', 'antagonist (stormtrooper-like offscreen) death', 'exhibitionism/voyeurism', 'mutual slut calling', 'not during/before sexual activity)', 'oral sex (male receiving)', 'ridged/alien cock', 'some (consensual) sexual degradation', 'swearing some action/violence']","['Action/Adventure', 'Creampie', 'Dirty Talk', 'Drug Use', 'Hallucinations', 'Language', 'Romance', 'Rough Sex', 'Tentacles', 'Vaginal Sex']","['Deep Throating', 'Fingering', 'Sci-Fi', 'Slight Breath Play', 'Unprotected Sex']",[],"['deep throating', 'fingering', 'sci-fi', 'slight breath play', 'unprotected sex']",rogue galaxy,"smuggler? you're simply upstanding citizens of the federation who just happen to move goods for clients. and ok maybe you have a rogue ai on board. however, moving contraband across the galaxy becomes a small concern when you meet a strange little girl who just wants to go home.","rogue galaxy [SEP] smuggler? you're simply upstanding citizens of the federation who just happen to move goods for clients. and ok maybe you have a rogue ai on board. however, moving contraband across the galaxy becomes a small concern when you meet a strange little girl who just wants to go home.","action/adventure, creampie, dirty talk, drug use, hallucinations, language, romance, rough sex, tentacles, vaginal sex, deep throating, fingering, sci-fi, slight breath play, unprotected sex",False,False
https://golemlab.eu/graph/10884003,Nightmare,"Hoseok was always there to comfort you, and would be there till the end. A story with split endings for two types of people",2017-05-12,957,Teen And Up Audiences,F/M,Completed,64,hoseok,Alternate Ending | Cute Jung Hoseok | J-Hope | Drabble | Fanfiction | Fluff | Hoseok x reader - Freeform | Hoseok/reader - Freeform | J-hope x reader | J-hope/reader - Freeform | Kpop fanfiction - Freeform | Nightmares | No Smut | Reader-Insert | Reader/hoseok - Freeform | Sleepy Cuddles | bangtanboys | bts - Freeform | hoseok - Freeform | j-hope - Freeform | jhope - Freeform | jimin - Freeform | kpop | rap monster - Freeform | split ending | suga - Freeform,Jung Hoseok | J-Hope/Reader,"['Alternate Ending', 'Cute Jung Hoseok', 'J-Hope', 'Drabble', 'Fanfiction', 'Fluff', 'Hoseok x reader - Freeform', 'Hoseok/reader - Freeform', 'J-hope x reader', 'J-hope/reader - Freeform', 'Kpop fanfiction - Freeform', 'Nightmares', 'No Smut', 'Reader-Insert', 'Reader/hoseok - Freeform', 'Sleepy Cuddles', 'bangtanboys', 'bts - Freeform', 'hoseok - Freeform', 'j-hope - Freeform', 'jhope - Freeform', 'jimin - Freeform', 'kpop', 'rap monster - Freeform', 'split ending', 'suga - Freeform']","['Alternate Ending', 'Drabble', 'Fanfiction', 'Fluff', 'Nightmares', 'No Smut', 'Reader-Insert', 'Sleepy Cuddles']","['Cute Jung Hoseok', 'J-Hope']",[],"['cute [MEMBER]', '[MEMBER]']",nightmare,"[MEMBER] was always there to comfort you, and would be there till the end. a story with split endings for two types of people","nightmare [SEP] [MEMBER] was always there to comfort you, and would be there till the end. a story with split endings for two types of people","alternate ending, drabble, fanfiction, fluff, nightmares, no smut, reader-insert, sleepy cuddles, cute [member], [member]",False,False
https://golemlab.eu/graph/18214559,Concerns,"Hoseok is going away for a week to the annual Alliance of Wolves meeting, but his behaviour lately has been a little strange…",2019-03-23,2072,General Audiences,F/M,Completed,63,hoseok,Paranormal AU | Shifter AU | Shifter Reader | Supernatural AU - Freeform | rabbit reader | shifter hoseok | wolf shifter hoseok,Jung Hoseok | J-Hope/Reader Series: Run Little Rabbit [5],"['Paranormal AU', 'Shifter AU', 'Shifter Reader', 'Supernatural AU - Freeform', 'rabbit reader', 'shifter hoseok', 'wolf shifter hoseok']",[],"['Paranormal AU', 'Shifter AU', 'Shifter Reader', 'Supernatural AU - Freeform']",[],"['paranormal au', 'shifter au', 'shifter reader', 'supernatural au - freeform']",concerns,"[MEMBER] is going away for a week to the annual alliance of wolves meeting, but his behaviour lately has been a little strange…","concerns [SEP] [MEMBER] is going away for a week to the annual alliance of wolves meeting, but his behaviour lately has been a little strange…","paranormal au, shifter au, shifter reader, supernatural au - freeform",False,False
https://golemlab.eu/graph/35988637,The Art of War,"The bells are tolling and you've just been married to a man you despise on Christmas Day. On your wedding night, locked alone in a room with him, tensions are rising. And so is the past.",2021-12-27,5030,Explicit,F/M,Completed,63,hoseok,Alternate Universe - Arranged Marriage | Arranged Marriage | Creampie | Enemies to Lovers | Fantasy | Fingering | Friends to Enemies | Hand Jobs | Historical | Historical Fantasy | Multiple Orgasms | Praise Kink | Sex competition | She/her pronouns for reader | Unprotected Sex | Unsafe Sex | Vaginal Fingering | Vaginal Sex,Jung Hoseok | J-Hope/Reader,"['Alternate Universe - Arranged Marriage', 'Arranged Marriage', 'Creampie', 'Enemies to Lovers', 'Fantasy', 'Fingering', 'Friends to Enemies', 'Hand Jobs', 'Historical', 'Historical Fantasy', 'Multiple Orgasms', 'Praise Kink', 'Sex competition', 'She/her pronouns for reader', 'Unprotected Sex', 'Unsafe Sex', 'Vaginal Fingering', 'Vaginal Sex']","['Alternate Universe - Arranged Marriage', 'Arranged Marriage', 'Creampie', 'Enemies to Lovers', 'Fantasy', 'Friends to Enemies', 'Hand Jobs', 'Historical', 'Historical Fantasy', 'Multiple Orgasms', 'Praise Kink', 'Unsafe Sex', 'Vaginal Fingering', 'Vaginal Sex']","['Fingering', 'Unprotected Sex']",[],"['fingering', 'unprotected sex']",the art of war,"the bells are tolling and you've just been married to a man you despise on christmas day. on your wedding night, locked alone in a room with him, tensions are rising. and so is the past.","the art of war [SEP] the bells are tolling and you've just been married to a man you despise on christmas day. on your wedding night, locked alone in a room with him, tensions are rising. and so is the past.","alternate universe - arranged marriage, arranged marriage, creampie, enemies to lovers, fantasy, friends to enemies, hand jobs, historical, historical fantasy, multiple orgasms, praise kink, unsafe sex, vaginal fingering, vaginal sex, fingering, unprotected sex",False,False
https://golemlab.eu/graph/16837165,Guilty,Hoseok thinks about you when he's lonely at night.,2018-12-04,725,Mature,F/M,Completed,63,hoseok,Explicit Language | Hoseok loves his bff | Masturbation | Pining | Sexual Content,Jung Hoseok | J-Hope/Reader,"['Explicit Language', 'Hoseok loves his bff', 'Masturbation', 'Pining', 'Sexual Content']","['Explicit Language', 'Masturbation', 'Pining', 'Sexual Content']",[],[],[],guilty,[MEMBER] thinks about you when he's lonely at night.,guilty [SEP] [MEMBER] thinks about you when he's lonely at night.,"explicit language, masturbation, pining, sexual content",False,False
